"tweet_id";"content";"user_id";"isPositive"
"803";"@RiozPharoz @ruhutsitompul Bang ruhut sdh cerdas partai pembebas kemerdekaan bangsa ini hanya di PDIP  oleh proklamatornya Bung Karno kan pa";"Ari Suwari";"1"
"804";"@RustamIbrahim Partai PDIP dilema. Hrs menahan diri karna Presiden menutup celah korupsi.  Sedangkan Bp Jokowi jg punya Bargaining, bukan 10";"RAJA TUO";"1"
"805";"@detikcom @detikfinance semua negara berlomba dalam pembangunan teknologi, rakyat Indonesia sibuk maen politik pecah-belah tiap hari HAHAHA";"Hiraka Silke";"0"
"806";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"AntiHoax";"0"
"807";"Buku Lawas&gt Tionghoa Dalam Pusaran Politik Mengungkap Fakta Sejarah Tersembunyi Orang Tionghoa Indonesia. 2008. 1144 hlm. Hrdcover. Mina";"PRIBUMI";"0.5"
"808";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"Gareng...";"0"
"809";"Untuk pemuda &amp pemudi Indonesia, mari kita perkuat Iman &amp taqwa kita kepada ALLAH SWT. Agar pemunculan PKI hanya sebatas politik saj";"Moejiono Rogo Asmoro";"1"
"810";"Politik Indonesia maju bukan main. Orba &amp musuhnya dimainkan pada level taktis semata.";"Laduni Gusangan";"0"
"811";"Politik Indonesia maju bukan main. Orba &amp musuhnya dimainkan pada level taktis semata.";"Wisnu Agung Prasetya";"0"
"812";"Puisi tentang Partai yg mengejar tujuannya dg menumpahkan darah bangsanya sendiri. =&gt pki &lt= https://t.co/o4sruLchdA";"Amirul Prime";"0"
"813";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"Novian";"0"
"814";"Buku Lawas&gt Tionghoa Dalam Pusaran Politik Mengungkap Fakta Sejarah Tersembunyi Orang Tionghoa Indonesia. 2008. 1144 hlm. Hrdcover. Mina";"Sejarah Indonesia";"0.5"
"815";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"Anti PKI";"0"
"816";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"Mujiburrahman";"0"
"817";"Indonesia Darurat Puber Politik !";"Dukun Politik";"0"
"818";"Reformasi mjd pintu yg terbuka bagi elit-elit politik baru untuk mendapat bagian korupsi tersebut. Jadi, cukup unik reformasi di Indonesia.";"ErryIkeSetiawan";"0"
"819";"#PKI Sudah Mati, Saatnya Indonesia Bangkit Jadi Bangsa Besar: Sketsa#news.com, Jakarta â€“Â  Pengamat politik Boniâ€¦ https://t.co/G69PvxRHG";"sketsanewscom";"1"
"820";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"Hanya Ngeretweet";"0"
"821";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"a. N. i. E. k";"0"
"822";"Djarot Santai Dikritik soal Gubernur Jakarta Dipilih DPRD DKI - CNN Indonesia https://t.co/5vWdc5nJVU";"santaiajakale";"1"
"823";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"The three Muskentir";"0"
"824";"Dalam riuhnya politik perebutan tahta di Indonesia, ""hantu"" itu diisukan bangkit dan akan datang kembali. https://t.co/VPRGBmjb9x";"ery";"0"
"825";"15. Akibatnya dunia politik Indonesia dipenuhi zoon politikon / political animal yg berorientasi tunggal: merebut kekuasaan dgn segala cara";"Ronin Samurai";"0"
"826";"Film ini bukan tentang kenapa dan bagaimana peristiwa 1965 yang mengubah tatanan politik Indonesia itu terjadi,... https://t.co/dH2PlwTv1E";"Sugeng Supratman";"0.5"
"827";"Buku Lawas&gt Tionghoa Dalam Pusaran Politik Mengungkap Fakta Sejarah Tersembunyi Orang Tionghoa Indonesia. 2008. 1144 hlm. Hrdcover. Mina";"Charis subarcha";"0.5"
"828";"Buku Lawas&gt Tionghoa Dalam Pusaran Politik Mengungkap Fakta Sejarah Tersembunyi Orang Tionghoa Indonesia. 2008. 1144 hlm. Hrdcover. Mina";"IG: WarungSejarahRI";"0.5"
"829";"Padahal, pengamat politik banyak yang bilang, pki udah gak akan ada lagi di Indonesia";"Ari Pandu DY";"0.5"
"830";"Belanda mendanai penelitian periode dekolonisasi. Peneliti Indonesia ikut di dalamnya. Sarat kepentingan politik. https://t.co/ksKfg8cc86";"Muhamad Setiawan";"0"
"831";"@roninpribumi @zarazettirazr baru liat prof said di tv ""kontroversi film G30S/PKI,,semoga rakyat Indonesia punya mata politik yang bagus,viv";"Agus erl";"1"
"832";"@RahmayadiEdy @KEMENPORA_RI @pssi__fai Pak apakah Bapak tidak merasa mencemarkan nama persepakbolaan Indonesia dengan berpartisipasi dalam p";"Zlatan Ilaingovic";"0"
"833";"https://t.co/8yziaVJGkL @amicenterID @Alghazalimusaad  @KEMENPORA_RI  Sebagai Anak Muda Indonesia, kota harus Pintar dan Cerdas Politik... h";"AMI-SulawesiTenggara";"1"
"834";"@Yusrilihza_Mhd @AbadiKini SE 7..umat Islam bersatu dalam ekonomi dan politik pasti kuasai pemerintahan baik di Indonesia serta dunia";"sultanharunalrasyid";"1"
"835";"@Gemacan70 Sebagian besar Rakyat Indonesia terutama umat Islam sdh terlanjur mencintai Jenderal Gatot, jangan krn tekanan politik beliau dig";"#JR #CM pinggir kali";"1"
"836";"Dikancah perpolitikan Indonesia blm ada satupun yg sanggup menandingi apalagi urusan manuver politik Amien Rais lah jagonya.. https://t.co/a";"@masbudi11";"1"
"837";"10. Klo ku pribadi sih punya versi ke 7. versi rangkuman analisa keterkaitan ideologi &amp politik dunia dlm membentuk Indonesia pra-reform";"Eko Romansah";"0.5"
"838";"30. Bung Karno-Bung Hatta Proklamator kemerdekaan Indonesia 1945 BungKarno penghancur ekonomi-politik Indonesia pada 1959-65 Fakta Sejarah";"Abdul Aziz";"0"
"839";"Bangkitnya Politik Aliran di Indonesia? https://t.co/OV7GNkvpbP https://t.co/WBY4fe8Bpz";"Kicau Kepri";"0.5"
"840";"Politik Indonesia sejauh ini memasuki musim kemarau. Panas, kering, dan gerah. Kita rindu musim penghujan.";"Loading...";"0"
"841";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Shinta Syindu";"0"
"842";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Titi";"0"
"843";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Karen Keith";"0"
"844";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Ully";"0"
"845";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Zelda";"0"
"846";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Hesti";"0"
"847";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Betharia";"0"
"848";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Xena";"0"
"849";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Onah";"0"
"850";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Ulya Ulina";"0"
"851";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Lukman";"0"
"852";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Chicha";"0"
"853";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Lina Lela";"0"
"854";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Fitri Farah";"0"
"855";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Amelia Ardan";"0"
"856";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Nina";"0"
"857";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Queen";"0"
"858";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Indra Irawan";"0"
"859";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Gina";"0"
"860";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Ongol Ongol";"0"
"861";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Isti";"0"
"862";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"avalor";"0"
"863";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Dewi";"0"
"864";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Abidin";"0"
"865";"kemerdekaan dan pergolakan politik. Saat itu,  produk domestik bruto  (PDB) Korea hanya 64,4 miliar dollar AS, sementara PDB Indonesia 86,3";"My Name Is Ded";"0.5"
"866";"Ini Tiga Syarat Jika Indonesia Ingin Jadi Bangsa yang Besar dan Maju https://t.co/TDYA4ybCcR #magelang";"Info Magelang";"0.5"
"867";"Bangsa Indonesia berpeluang jadi kekuatan ekonomi-Politik https://t.co/F55Ja0RQL5 #magelang";"M ANAS";"1"
"868";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"Mayesha kirana";"0"
"869";"Masya Allah, benarkah ada partai di dunia ini yang membantai 120 juta orang, di 75 negara, selama 74 tahun. Sadis&lt&lt https://t.co/1NkhX";"DUNIA MELENAKAN";"0"
"870";"Seperti yang dibahas OK.Pangan @OK_Video 2017, tentang isu politik pangan yang terjadi di Indonesia.";"Bellina Erby";"0.5"
"871";"Hidayat Nur Wahid: Tidak Ada Tempat bagi PKI di Indonesia https://t.co/ChYeykeuYg (https://t.co/f01GglUBSw)";"Go Riau [GoNewsGrup]";"1"
"872";"â˜…â˜… Bangkitnya Politik Aliran di Indonesia? https://t.co/K8O5o3SROn | Kicau Bengkulu https://t.co/sXuyM8etUE";"Kicau Bengkulu";"0"
"873";"Ka'ban: PKI, Tuhan Saja Dinafikan, apalagi Soal Sejarah dan Demokrasi, Itu Muslihat Rebut Kekuasaan... https://t.co/0uSYwQQAI9";"uwais";"0"
"874";"Isu PKI dan Hantu Abadi dalam Politik Indonesia https://t.co/unFKGjJxYr";"Beyond Blogging";"0"
"875";"Bangkitnya Politik Aliran di Indonesia? https://t.co/0mfA2Xx2Tz | Lintas Sumatera https://t.co/uUtcVsK5zj";"Kicau Sumbar";"0.5"
"876";"kemerdekaan dan pergolakan politik. Saat itu,  produk domestik bruto  (PDB) Korea hanya 64,4 miliar dollar AS, sementara PDB Indonesia 86,3";"Praby";"0.5"
"877";"Ka'ban: PKI, Tuhan Saja Dinafikan, apalagi Soal Sejarah dan Demokrasi, Itu Muslihat Rebut Kekuasaan... https://t.co/0uSYwQQAI9";"Bunk Zae";"0"
"878";"Klu memang INDONESIA ke piala dunia pimpinan PSSI nya harus ikut politik praktis.nyapres aja sekalian pak,2019.kereennn. @RahmayadiEdy https";"ERWIN_ZULFIAN";"0.5"
"879";"30. Bung Karno-Bung Hatta Proklamator kemerdekaan Indonesia 1945 BungKarno penghancur ekonomi-politik Indonesia pada 1959-65 Fakta Sejarah";"AntiHoax";"0"
"880";"Bangkitnya Politik Aliran di Indonesia? https://t.co/xEpj12eYDS | Lintas Sumatera https://t.co/FJ849UMGuX";"Kicau Aceh";"0.5"
"881";"Bangkitnya Politik Aliran di Indonesia? https://t.co/jU9bT3V1bl https://t.co/G3C7QFcmE0";"Yeyen Phs";"0.5"
"882";"Bangkitnya Politik Aliran di Indonesia? https://t.co/phsDC8wJuU | Seputar Bengkulu #Bengkulu https://t.co/Q7pG9PFa4m";"Subuh Post";"0.5"
"883";"Bangkitnya Politik Aliran di Indonesia? https://t.co/Hqd9GFEqZg https://t.co/Dq3Qq3l3FV";"Pedoman Bengkulu";"0.5"
"884";"Ka'ban: PKI, Tuhan Saja Dinafikan, apalagi Soal Sejarah dan Demokrasi, Itu Muslihat Rebut Kekuasaan... https://t.co/0uSYwQQAI9";"Abu Nuha";"0"
"885";"Belanda mendanai penelitian periode dekolonisasi. Peneliti Indonesia ikut di dalamnya. Sarat kepentingan politik. https://t.co/ksKfg8cc86";"Muhammad Yusuf";"0.5"
"886";"Bangsa Indonesia berpeluang jadi kekuatan ekonomi-Politik https://t.co/nKKeUryTBX";"Abror";"1"
"887";"@muchoppars ini soalnya : 3 dampak penjajahan bangsa barar di indonesia dlm bidang politik";"jal.";"0"
"888";"13. Saat itu kekalahan SPD tahun ini disebut ""gempa bumi politik"" di media Jerman, #JermanMemilih #BTW2017 #PemiluJerman https://t.co/yzcsU1";"DW (Indonesia)";"0.5"
"889";"@HendrikPriyatn5 Dik sangat aktif di segala bidang, bgmn hukum indonesia bisa ditegakkan bila politik diatas segalanyaðŸ˜©ðŸ˜©ðŸ˜©";"handojo ojong";"0"
"890";"Myanmar Tuli Soal Rohingya, DPR Sarankan Pemerintah Tarik Dubes... https://t.co/JiIDJWxfbk";"Abu Nuha";"1"
"891";"3. .Hasil pemilu di Nordrhein-Westfalen NRW, Jerman menunjukkan tendensi terbaru politik Jerman. #BTW2017 #PemiluJerman #JermanMemilih http";"DW (Indonesia)";"0.5"
"892";"Pancasila tidak hanya bisa menyelesaikan ketegangan politik di Indonesia saja, tapi juga bisa mengatasi ketegangan ideologi dunia";"ayung notonegoro";"1"
"893";"Ka'ban: PKI, Tuhan Saja Dinafikan, apalagi Soal Sejarah dan Demokrasi, Itu Muslihat Rebut Kekuasaan... https://t.co/0uSYwQQAI9";"fahmieneste";"0"
"894";"@detikcom Politik ataupun tidak yg jelasnya komunis itu terlibat tragedi 1965 dan haram hukumnya ada komunis di Indonesia";"Junindho";"0.5"
"895";"Ka'ban: PKI, Tuhan Saja Dinafikan, apalagi Soal Sejarah dan Demokrasi, Itu Muslihat Rebut Kekuasaan... https://t.co/0uSYwQQAI9";"#LamYalidWaLamYuulad";"1"
"896";"Inilah penjelasan proses pencantuman partai politik dalam kartu suara untuk ikut pemilu di Jerman. #BTW2017 #JermanMemilih https://t.co/wPnb";"DW (Indonesia)";"0.5"
"897";"Tidak cukup Presiden @jokowi di bully terus oleh elit politik Indonesia sampai2 para Wakil Rakyat pun bersekongkol utk terus menghambat";"Ian Sihombing";"0"
"898";"Pangkostrad Edy Rahmayadi: ""Bagi TNI, ada baju berlambang palu arit atau tidak, PKI tidak boleh hidup di Indonesia https://t.co/uQKmpFvhen";"Politik Twit";"1"
"899";"Ka'ban: PKI, Tuhan Saja Dinafikan, apalagi Soal Sejarah dan Demokrasi, Itu Muslihat Rebut Kekuasaan... https://t.co/0uSYwQQAI9";"â˜";"0"
"900";"Sementara ideologi khilafah &amp Islam puritan yg menjadi nafas DI/TII kini sdg nyata di Indonesia. Agama yg dijadikan slogan politik muncu";"Cau";"0"
"901";"Sementara ideologi khilafah &amp Islam puritan yg menjadi nafas DI/TII kini sdg nyata di Indonesia. Agama yg dijadikan slogan politik muncu";"Madangkara2020";"0"
"902";"Pulang aja bib..biar rame lagi indonesia raya ini..kn klo habib di tangkap bisa rame..indah nian politik di repoblik ini.. https://t.co/T9Fx";"Prabu farhand";"0"
"903";"Ketua MPR RI @ZUL_Hasan : Indonesia Berpotensi Jadi Kekuatan Ekonomi Politik Besar Jika Dapat Penuhi Tiga Syarat Ini https://t.co/MaymxsJZA2";"Datok Shake";"1"
"904";"Alamak..! Benny Rhamdani: Ini Tiga Kelompok Penghembus Kebangkitan PKI https://t.co/rpqY3vvouF https://t.co/tQR4SLPCWy";"Tresno Nuswantoro";"0"
"905";"Komunisme:Ideologi sosio,politik, dan ekonomi yang tujuan utamanya adalah utk menciptakan masyarakat tanpa kelas,tanpa negara,dan tanpa uang";"arif t p harun";"0.5"
"906";"Pemilih Rasional dan Politik Uang, Tanggapan untuk Isidorus Lilijawa https://t.co/Ufr9OusTxH";"Tribunnews.com";"0"
"907";"Pemerintah sekarang keasikan berpolitik dan partai politik sibuk menuhankan uang ! #botpret";"--";"0"
"908";"Potret Menjadi Kepala Sekolah di Tulungagung, Dari Relasi Politik,  Uang Panas, Hinggaâ€¦ https://t.co/XMWWBrXQOv https://t.co/aZXmGZPk7X";"Progres Jatim";"0"
"909";"Pemilih Rasional dan Politik Uang, Tanggapan untuk Isidorus Lilijawa https://t.co/XZmSFRgqUe";"Abror";"0"
"910";"Sing penting jujur, bray. Jangan pake politik uang. Sekali korupsi, akan terus2an korupsi. Semangat! https://t.co/JH6eFEuBJs";"#KampesBersama";"1"
"911";"Para pengecut yg tidak bertanggung jawab terhadap integritas bangsa dan negara ini ,tidak usah mengunakan politik uang melawan aktivis NKRI";"David Ridwan Betz";"0"
"912";"Ustad udah kayak yang di sarkem kali ya? Rayu-rayu, menunjukkan sudut pandang politik, nunggu panggilan biar dapet uang, berdandan alim.";"too soon for #21";"0"
"913";"STOP!! Politik Uang.. #NoMoneyPolitic #PilkadaKabBekasi2017 https://t.co/wJbctOWVZ8";"#PilkadaBekasi2017";"1"
"914";"STOP!! Politik Uang.. #NoMoneyPolitic #PilkadaKabBekasi2017 https://t.co/wJbctOWVZ8";"Warta Bekasi";"1"
"915";"@qitmr Golkar itu dewasa dlm politik. Punya mesin uang. Itulah sbabnya bamyak boss parte skrg ini, lulusan golkar...";"Don Juan";"0"
"916";".â€œJangan heran korupsi menjadi jadi, habis itulah yang diajarkanâ€. (Politik Uang â€“ album Iwan Fals Manusia Setengah Dewa 2004)";"eko wiradana";"0"
"917";"Buku ' Gus Dur politik &amp militer ' - Malik Haramain, ada kisah KSAD terlibat uang palsu. Disuruh mundur oleh Wiranto https://t.co/6FAtg5";"Randitya Noviansyah";"0.5"
"918";"@joejoe_tango Hahaha itulah politik. Semua bisa ada di dua sisi seperti uang logam hahaha";"Angel Maximilan";"0"
"919";"Jika ada kampanye hitam dan politik uang santri dan masyarakat siap ""menyeret"" kepengadilan.";"Setiyawan Abdullah";"1"
"920";"Pilkada jateng 2018,purworejo diharapkan daeqah utama anti kampanye hitam dan politik uang.";"Setiyawan Abdullah";"1"
"921";"Pemerintah sekarang keasikan berpolitik dan partai politik sibuk menuhankan uang ! #botpret";"--";"0"
"922";"Usulan Djarot Dinilai Suburkan Praktek Politik Uang https://t.co/bmXfbjyEic";"Penikmat Hidup";"0"
"923";"Usulan Djarot Dinilai Suburkan Praktek Politik Uang https://t.co/5ij6Ehz8Ey";"AdaBerita";"0"
"924";"Pengamat: Perpanjangan Masa Kerja Pansus Kuras Uang Negara https://t.co/XGY6M3mIM4 #PansusAngketKPK";"Tom Tracker";"0"
"925";"Kampanye pemilu sangat mahal. Bagaimana partai politik di Jerman membiayainya? Darimana datangnya uang untuk... https://t.co/dCwqkjdfhr";"DW (Indonesia)";"0"
"926";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Tjahjadi Judono";"0"
"927";"Sebab di tengah2 Hedonisme dan Hegemoni Ekonomi&amp Politik kawasan,manusia cenderung Ber TUHAN.UANG.jangan sampai.tukar GULING.";"Mulyawan";"0"
"928";"I added a video to a @YouTube playlist https://t.co/6n7oN27uPC [video] PHPU Kab. Biak Numfor: Cabup Yotam Wakum Ungkap Politik Uang";"Drs Basri Syafrizal";"0.5"
"929";"@adefaizalmeyzar @PurbaSr Militer di persentai oleh negara dn di gaji dr uang rakyat, makanya pr prajurit hrs netral,tpi klo atasan ada yg m";"Thokozani Tsuane";"0.5"
"930";"Pemerintah sekarang keasikan berpolitik dan partai politik sibuk menuhankan uang ! #botpret";"--";"0"
"931";"Nasdem Terjunkan Taruna ABN, Sebar Virus Anti PolitikÂ Uang https://t.co/wGkvqXWfOD https://t.co/FiRpremZmH";"Deni Akbar";"1"
"932";"Nasdem Terjunkan Taruna ABN, Sebar Virus Anti PolitikÂ Uang https://t.co/TgfM5H6kGO https://t.co/2IHN970NGt";"News & Reviews";"1"
"933";"Nasdem Terjunkan Taruna ABN, Sebar Virus Anti PolitikÂ Uang https://t.co/0BMOXzyOQy https://t.co/3pPJhqCRpV";"Sahal Abdullah";"1"
"934";"Nasdem Terjunkan Taruna ABN, Sebar Virus Anti PolitikÂ Uang https://t.co/gbcF3bKDau https://t.co/l4VSXUnQrE";"Totok Jinten";"1"
"935";"Nasdem Terjunkan Taruna ABN, Sebar Virus Anti PolitikÂ Uang https://t.co/kI63nYJolA https://t.co/HDv3ZUpyW9";"Biar Tau Banyak";"1"
"936";"Nasdem Terjunkan Taruna ABN, Sebar Virus Anti PolitikÂ Uang https://t.co/O3WmNpKhFD https://t.co/IRzeoEpMsR";"PemiluUpdate";"1"
"937";"@adefaizalmeyzar @PurbaSr Militer di persentai oleh negara dn di gaji dr uang rakyat, makanya pr prajurit hrs netral,tpi klo atasan ada yg m";"Myday AÂ®mana";"0.5"
"938";"Usulan Djarot Dinilai Suburkan Praktek Politik Uang https://t.co/uK0IXhl0y8 lewat @poskotanews";"Ikbal Muqorobin";"0"
"939";"Usulan Djarot Dinilai Suburkan Praktek Politik Uang https://t.co/HNxxC6SmNy";"Abror";"0"
"940";"02 poskotanews ""Usulan Djarot Dinilai Suburkan Praktek Politik Uang https://t.co/BdAYisQ65x https://t.co/uxmGFYFGyu""";"MAGS Berita 03";"0"
"941";"Usulan Djarot Dinilai Suburkan Praktek Politik Uang https://t.co/DoEcOMHhnh https://t.co/yDMQeOmVZb";"PosKota News";"0"
"942";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"M'Ghaz Silalahi";"0"
"943";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"ÃŸ.Mario(Follow-back)";"0"
"944";"Tiga Calon Kakam Tri Mukti Jaya Laporkan Dugaan Politik Uang ke Polisi https://t.co/AGZGaJnwgO";"BOLAPEDIA";"0.5"
"945";"Tiga Calon Kakam Tri Mukti Jaya Laporkan Dugaan Politik Uang ke Polisi https://t.co/smtdBIAQu8";"BOLAPEDIA";"0.5"
"946";"Politik itu mahal, bahkan untuk kalahpun kita harus mengeluarkan banyak uang. -Will Rogers - Pelawak Politik";"Dikka Taufiqo";"0"
"947";"STOP!! Politik Uang.. #NoMoneyPolitic #PilkadaKabBekasi2017 https://t.co/wJbctOWVZ8";"Warta Bekasi";"1"
"948";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"yovita_ww";"0"
"949";"@adefaizalmeyzar @PurbaSr Militer di persentai oleh negara dn di gaji dr uang rakyat, makanya pr prajurit hrs netral,tpi klo atasan ada yg m";"Praby";"0.5"
"950";"@adefaizalmeyzar @PurbaSr Militer di persentai oleh negara dn di gaji dr uang rakyat, makanya pr prajurit hrs netral,tpi klo atasan ada yg m";"Perempuan Ndeso";"0.5"
"951";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Pasaribu MargaKu";"0"
"952";"Itu salah satu alasan Demokrasi(pemilu)diharamkan dalam islam krn penuh dgn transaksi politik.UANG BERKUASA https://t.co/pDUj1Xqpzk";"Prince Irfan";"0"
"953";"@republikaonline Kecurangan yg paling banyak n pasti ada adalah Politik Uang,  bgmn Bawaslu mengantisipasi n menindaklanjuti kecurangan ters";"Sudarna";"0"
"954";"Bubarkan aja !! KPK menghabiskan triliunan uang negara bukan utk berantas korupsi tapi kepentingan politik dan pribadi https://t.co/3TjC6WxS";"PRABOWO_________Ù©Ù©99";"0"
"955";"STOP!! Politik Uang.. #NoMoneyPolitic #PilkadaKabBekasi2017 https://t.co/wJbctOWVZ8";"#PilkadaBekasi2017";"1"
"956";"Pemerintah sekarang keasikan berpolitik dan partai politik sibuk menuhankan uang ! #botpret";"--";"0"
"957";"Politik itu mahal, bahkan untuk kalahpun kita harus mengeluarkan banyak uang.";"Elqolbi";"0"
"958";"STOP!! Politik Uang.. #NoMoneyPolitic #PilkadaKabBekasi2017 https://t.co/wJbctOWVZ8";"Warta Bekasi";"1"
"959";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"jaka tingkir";"0"
"960";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"ErrorBoy";"0"
"961";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Palapa";"0"
"962";"@Adipurwa12 10. Karena jasa di bidang diplomasi dan politik inilah, Ir. H. Juanda layak diabadikan dalam pecahan uang kertas. @adipurwa12 #N";"ã…¤ã…¤ã…¤Rana";"1"
"963";"11 November 2017  dilakukan pemilihan Kepala Desa Koto Perambahan Kampar. Apakah Anda Menolak  Politik Uang?";"koto pomban";"0.5"
"964";"Jaman Ahok ormas2 ini tdk dapat ""jatah"" Makanya mrk dukung Anies. Dan masy DKI hrs rela kelak uang pajaknya utk mrk. https://t.co/fZXNnZWIUn";"Asma, Dewi";"0"
